CustomerID,SignupDate,Gender,Age,State,AcquisitionChannel,CampaignName,IsFirstTimeBorrower,ProductUsed,TimeToFirstLoan,TimeOnPlatform,AppDownloads,ReferralCount,LifetimeLoanCount,TotalBorrowedAmount,HasActiveLoan,IsChurned,LastActivityDate,SatisfactionScore,CSATComment,CampaignCostPerUser,ConversionRate,SourceMedium,RevenueGenerated
C1489,2023-06-16,Female,33,Kano,Referral,LoanBlitz,0,BNPL,52,71,2,0,4,1021768,0,1,2023-01-19,1.7,Loved it,278.52,0.55,partner/direct,203808.12
C1490,2024-04-24,Female,51,Ibadan,Partner,NewYearBoost,1,BNPL,8,481,0,5,9,600017,1,1,2024-06-13,1.2,,449.19,0.05,google/cpc,39167.61
C1491,2024-05-02,Female,18,Abuja,Organic,LoanBlitz,1,WalletOnly,35,232,0,7,10,333861,0,1,2023-01-25,2.2,,112.71,0.26,partner/direct,181072.4
C1492,2023-05-11,Female,29,Port Harcourt,Referral,BackToSchool,1,BNPL,49,492,2,1,7,1200767,0,0,2024-01-14,3.8,Too many ads,232.12,0.16,referral/email,99338.98
C1493,2024-02-29,Female,29,Lagos,USSD,BackToSchool,1,POSLoan,6,194,0,6,7,481198,0,0,2023-10-25,2.0,,257.83,0.15,partner/direct,279060.65
C1494,2023-04-22,Female,22,Port Harcourt,PaidAds,BackToSchool,1,WalletOnly,,333,0,2,4,679115,0,0,2023-02-09,3.9,Great service,414.85,0.36,partner/direct,248145.77
C1495,2023-12-08,Female,44,Kano,Referral,,0,WalletOnly,30,199,1,10,2,463007,1,0,2023-10-02,1.4,,400.65,0.35,partner/direct,197786.41
C1496,2023-07-03,Male,37,Lagos,Partner,,1,WalletOnly,,10,2,4,12,1286930,1,0,2024-05-10,2.9,Loved it,67.55,0.36,referral/email,12140.1
C1497,2024-05-28,Male,56,Lagos,USSD,LoanBlitz,0,BNPL,,124,1,5,7,1216162,0,1,2023-04-12,3.2,Loved it,400.6,0.71,facebook/cpc,249253.16
C1498,2024-04-12,Male,25,Lagos,Organic,LoanBlitz,1,CashLoan,,479,1,5,10,866711,0,1,2023-03-05,3.4,,52.86,0.75,partner/direct,247881.22
C1499,2024-04-09,Female,19,Port Harcourt,PaidAds,BackToSchool,1,WalletOnly,52,284,2,10,9,1214912,0,0,2024-05-02,3.3,Great service,220.7,0.2,referral/email,177239.86
C1500,2023-06-23,Male,35,Kano,PaidAds,,1,BNPL,20,161,4,6,4,311419,0,1,2024-03-09,3.1,,456.83,0.41,facebook/cpc,282422.66
C1501,2024-02-16,Female,23,Lagos,Organic,BackToSchool,1,WalletOnly,3,472,1,4,9,13796,1,0,2024-02-29,3.9,Great service,281.91,0.84,referral/email,31786.76
C1502,2023-01-30,Male,55,Port Harcourt,USSD,LoanBlitz,1,CashLoan,,69,1,9,6,680720,1,1,2023-06-14,4.2,Not intuitive,99.11,0.37,facebook/cpc,296579.65
C1503,2023-05-29,Male,36,Lagos,USSD,XmasPush,0,WalletOnly,22,471,5,1,5,399986,1,1,2023-02-10,3.5,Great service,138.73,0.11,referral/email,166891.66
C1504,2024-05-26,Male,59,Abuja,Referral,LoanBlitz,1,WalletOnly,,76,1,4,11,585742,1,1,2023-03-14,1.9,,487.19,0.29,organic/search,80450.98
C1505,2023-01-07,Male,60,Abuja,Referral,LoanBlitz,0,BNPL,1,260,4,8,3,869108,1,0,2023-12-07,2.0,Loved it,466.2,0.45,google/cpc,2366.98
C1506,2023-11-30,Female,51,Port Harcourt,Partner,XmasPush,0,BNPL,,407,2,4,4,1455932,1,1,2023-03-24,3.5,Great service,428.04,0.16,facebook/cpc,234231.2
C1507,2023-02-07,Female,48,Ibadan,USSD,,1,POSLoan,45,389,3,6,1,414864,1,0,2024-04-15,2.6,Loved it,148.06,0.37,facebook/cpc,93236.3
C1508,2023-12-02,Female,38,Lagos,Referral,LoanBlitz,1,BNPL,50,400,4,8,12,1006029,0,1,2023-05-20,1.5,Loved it,199.04,0.3,google/cpc,182708.18
C1509,2023-01-04,Female,59,Port Harcourt,Referral,BackToSchool,1,POSLoan,,21,0,7,5,504773,1,1,2024-04-22,2.1,Needs improvement,35.02,0.7,partner/direct,143208.55
C1510,2024-02-15,Male,21,Ibadan,Referral,,0,WalletOnly,51,99,0,6,3,1113415,1,0,2024-01-03,4.1,,156.89,0.55,referral/email,24907.72
C1511,2024-02-14,Female,26,Lagos,PaidAds,LoanBlitz,1,BNPL,,128,3,1,7,367732,1,1,2024-01-07,4.3,Not intuitive,84.38,0.45,google/cpc,78886.17
C1512,2023-04-10,Male,46,Abuja,Referral,LoanBlitz,1,POSLoan,57,443,3,3,10,1049115,1,0,2023-05-31,2.0,Not intuitive,77.81,0.31,organic/search,173085.94
C1513,2023-11-24,Male,41,Port Harcourt,Referral,,0,POSLoan,53,199,2,5,11,443552,0,0,2024-05-10,1.6,,298.76,0.26,facebook/cpc,74707.49
C1514,2023-10-15,Male,44,Kano,PaidAds,BackToSchool,1,CashLoan,,65,3,10,2,1070531,1,1,2023-10-02,1.4,Not intuitive,171.2,0.27,google/cpc,95473.42
C1515,2023-08-16,Male,34,Abuja,PaidAds,XmasPush,1,WalletOnly,60,434,4,3,9,1408233,0,1,2023-02-23,3.0,Too many ads,176.53,0.12,google/cpc,216154.12
C1516,2023-12-25,Female,41,Port Harcourt,Referral,LoanBlitz,0,CashLoan,,337,2,4,11,1121699,0,0,2024-01-20,3.3,Not intuitive,175.35,0.67,google/cpc,9435.16
C1517,2023-05-10,Female,57,Kano,USSD,XmasPush,0,CashLoan,,180,0,0,4,1234859,0,1,2023-06-27,2.4,Too many ads,75.69,0.23,partner/direct,254947.53
C1518,2024-03-27,Female,37,Ibadan,USSD,,1,WalletOnly,20,216,1,0,3,91270,0,0,2024-03-07,5.0,Loved it,190.14,0.21,organic/search,127620.6
C1519,2024-03-29,Female,51,Abuja,Partner,,1,WalletOnly,,483,3,6,8,765665,1,0,2023-03-31,2.7,Loved it,22.78,0.47,partner/direct,140467.59
C1520,2023-05-20,Female,56,Ibadan,PaidAds,NewYearBoost,0,WalletOnly,,137,5,8,3,355757,0,1,2023-10-07,4.7,,263.3,0.72,partner/direct,159215.94
C1521,2023-04-03,Male,58,Port Harcourt,PaidAds,XmasPush,0,WalletOnly,,66,5,8,10,1200233,0,1,2023-02-01,2.2,Not intuitive,233.96,0.27,facebook/cpc,39688.3
C1522,2023-09-25,Female,59,Ibadan,Organic,LoanBlitz,1,WalletOnly,,127,0,7,1,693644,0,1,2023-07-28,1.6,Not intuitive,453.41,0.06,organic/search,113631.17
C1523,2023-07-14,Male,52,Port Harcourt,PaidAds,NewYearBoost,1,BNPL,,249,3,9,5,679784,0,1,2023-02-27,5.0,Loved it,223.19,0.63,google/cpc,140420.25
C1524,2023-06-04,Female,31,Port Harcourt,Referral,XmasPush,1,CashLoan,8,219,2,0,4,782289,1,1,2023-08-21,1.9,Loved it,142.84,0.67,referral/email,256333.97
C1525,2023-07-29,Female,18,Ibadan,Referral,BackToSchool,1,POSLoan,56,311,2,7,12,1118086,1,1,2023-06-12,4.8,,54.78,0.29,partner/direct,271047.8
C1526,2023-06-12,Male,19,Ibadan,PaidAds,NewYearBoost,0,POSLoan,,223,3,1,7,161914,0,1,2023-09-10,4.2,Loved it,84.96,0.33,partner/direct,22948.35
C1527,2023-03-30,Female,45,Port Harcourt,USSD,LoanBlitz,1,BNPL,,271,0,4,9,523816,0,0,2023-08-04,1.6,,295.37,0.49,referral/email,247870.71
C1528,2023-11-16,Male,52,Abuja,Referral,NewYearBoost,1,BNPL,,324,1,0,1,514673,0,1,2024-06-30,3.5,,221.79,0.12,google/cpc,8597.9
C1529,2024-03-21,Male,31,Abuja,USSD,XmasPush,1,CashLoan,25,258,4,9,11,1003121,0,1,2023-02-27,4.7,,340.28,0.53,partner/direct,143303.18
C1530,2024-05-31,Female,43,Kano,Organic,LoanBlitz,1,POSLoan,,185,4,0,8,1021631,1,1,2023-08-18,1.9,,385.33,0.6,partner/direct,215512.69
C1531,2023-03-03,Male,56,Lagos,Organic,XmasPush,0,POSLoan,,245,5,2,5,611081,1,0,2023-09-30,2.6,,309.72,0.37,organic/search,108382.04
C1532,2023-02-26,Male,34,Port Harcourt,PaidAds,LoanBlitz,0,WalletOnly,40,346,3,10,2,1305385,1,0,2023-05-15,1.9,,477.6,0.73,organic/search,134234.65
C1533,2023-10-08,Male,54,Ibadan,Partner,LoanBlitz,1,WalletOnly,,156,1,1,2,1362879,1,1,2023-05-27,3.9,,96.45,0.31,referral/email,291219.55
C1534,2023-05-17,Male,39,Abuja,Partner,LoanBlitz,0,WalletOnly,6,498,1,8,12,1277082,1,1,2023-03-18,3.2,Great service,444.56,0.54,facebook/cpc,61533.69
C1535,2024-02-20,Male,45,Abuja,Organic,,1,WalletOnly,41,198,5,6,6,527800,1,0,2024-01-09,1.7,Too many ads,71.57,0.89,referral/email,254960.57
C1536,2024-03-22,Female,46,Kano,Partner,BackToSchool,1,POSLoan,,35,0,0,11,1086875,0,0,2023-10-07,3.8,Great service,100.13,0.19,referral/email,6929.75
C1537,2023-08-26,Female,27,Abuja,Partner,LoanBlitz,1,WalletOnly,,237,1,4,0,351500,1,1,2023-07-16,3.5,,276.67,0.78,partner/direct,129619.18
C1538,2023-03-31,Female,42,Ibadan,Organic,LoanBlitz,1,POSLoan,,28,1,4,1,412054,1,0,2024-06-04,2.6,,359.12,0.28,google/cpc,118027.13
C1539,2024-03-09,Male,37,Abuja,Referral,XmasPush,1,WalletOnly,45,180,0,9,10,1110550,1,1,2023-03-23,2.7,,163.37,0.79,partner/direct,59087.6
C1540,2023-06-08,Female,59,Abuja,Referral,NewYearBoost,0,BNPL,,42,5,5,7,312366,1,1,2024-04-04,4.1,Great service,172.46,0.57,partner/direct,20614.49
C1541,2024-02-27,Female,25,Lagos,PaidAds,BackToSchool,0,POSLoan,,110,0,4,6,1161589,0,0,2024-06-07,3.4,,451.15,0.53,referral/email,48951.0
C1542,2024-05-13,Female,45,Abuja,Partner,,0,CashLoan,46,227,0,4,6,493644,0,1,2023-09-21,2.4,Needs improvement,469.63,0.07,facebook/cpc,109949.52
C1543,2023-11-26,Male,27,Ibadan,Partner,,1,BNPL,,470,2,0,8,1179129,0,0,2024-05-21,3.3,Loved it,294.53,0.88,facebook/cpc,70627.66
C1544,2024-04-22,Female,55,Port Harcourt,Organic,NewYearBoost,1,POSLoan,54,13,1,6,11,999143,1,1,2024-02-21,2.7,Not intuitive,105.88,0.82,partner/direct,35159.55
C1545,2023-09-21,Male,39,Lagos,Referral,BackToSchool,0,WalletOnly,22,140,5,6,8,264136,0,0,2023-12-24,2.6,Too many ads,44.68,0.59,organic/search,260597.21
C1546,2024-03-29,Female,26,Port Harcourt,PaidAds,LoanBlitz,1,CashLoan,41,182,5,4,11,1302311,1,1,2024-02-22,4.4,,239.58,0.62,google/cpc,48210.37
C1547,2023-10-21,Female,20,Lagos,Referral,XmasPush,1,BNPL,,352,4,5,7,60456,1,1,2024-06-11,4.8,Loved it,464.44,0.7,partner/direct,121009.03
C1548,2023-08-05,Female,27,Kano,Partner,,1,BNPL,27,248,3,10,12,800382,1,0,2024-01-09,2.5,,95.58,0.27,partner/direct,210395.85
C1549,2024-03-23,Male,54,Port Harcourt,PaidAds,XmasPush,0,BNPL,26,34,4,5,11,1064125,1,1,2023-09-01,1.4,Loved it,109.41,0.39,facebook/cpc,9452.81
C1550,2023-03-09,Female,39,Kano,USSD,BackToSchool,0,BNPL,49,25,3,7,11,809038,1,1,2023-12-05,3.9,,142.69,0.76,referral/email,116214.93
C1551,2023-05-17,Male,44,Ibadan,Organic,XmasPush,1,CashLoan,,492,3,6,7,703293,0,0,2023-02-11,2.3,,27.45,0.84,google/cpc,179591.61
C1552,2023-01-20,Female,46,Lagos,PaidAds,,1,WalletOnly,49,171,2,3,3,791634,0,0,2023-06-10,2.0,,434.26,0.44,referral/email,36794.65
C1553,2023-05-13,Female,32,Kano,PaidAds,BackToSchool,1,POSLoan,13,34,1,7,12,656582,0,0,2023-08-09,4.6,Needs improvement,173.46,0.78,facebook/cpc,90002.36
C1554,2023-10-16,Female,60,Kano,Referral,XmasPush,0,POSLoan,,260,2,9,10,979318,1,0,2024-01-12,1.6,Great service,56.53,0.67,facebook/cpc,240670.42
C1555,2023-07-02,Male,59,Kano,Organic,BackToSchool,0,POSLoan,,388,1,1,12,876257,0,1,2024-05-29,1.2,Loved it,31.57,0.11,facebook/cpc,96141.54
C1556,2024-01-11,Male,21,Port Harcourt,Referral,LoanBlitz,0,POSLoan,27,321,4,9,4,1084085,1,1,2023-01-30,1.3,Needs improvement,254.91,0.58,facebook/cpc,67518.88
C1557,2024-03-25,Female,48,Abuja,Referral,BackToSchool,1,WalletOnly,22,13,1,7,8,628360,1,0,2024-02-18,2.5,,496.56,0.84,facebook/cpc,211613.31
C1558,2024-03-19,Male,41,Ibadan,Referral,NewYearBoost,1,WalletOnly,45,176,1,2,11,239748,0,1,2023-10-10,1.9,Not intuitive,323.35,0.17,partner/direct,299302.52
C1559,2023-02-06,Male,32,Kano,Partner,BackToSchool,0,WalletOnly,10,161,4,8,7,327087,0,0,2023-08-17,4.0,Loved it,106.38,0.68,partner/direct,278635.45
C1560,2023-08-30,Female,39,Lagos,Referral,,1,BNPL,13,410,5,8,9,1498734,1,0,2024-01-05,4.1,Great service,260.27,0.15,google/cpc,122385.78
C1561,2023-07-04,Male,29,Kano,Partner,NewYearBoost,1,BNPL,15,334,0,5,12,1172133,1,1,2024-01-11,4.3,Needs improvement,495.43,0.36,organic/search,253012.51
C1562,2024-03-30,Female,25,Kano,Organic,,0,BNPL,,54,3,1,11,1481121,0,0,2024-01-19,3.2,Too many ads,337.12,0.34,facebook/cpc,19276.57
C1563,2023-07-05,Female,22,Lagos,PaidAds,XmasPush,0,WalletOnly,21,334,4,6,10,1112694,0,0,2024-03-01,2.7,Too many ads,5.03,0.66,organic/search,258567.24
C1564,2023-01-05,Male,35,Abuja,Organic,XmasPush,1,POSLoan,8,427,0,6,11,1258454,0,1,2024-06-19,1.2,Too many ads,450.35,0.34,facebook/cpc,26581.67
C1565,2024-04-04,Male,35,Port Harcourt,USSD,LoanBlitz,1,CashLoan,30,273,1,7,12,1464876,0,0,2023-11-04,2.9,,224.34,0.42,partner/direct,238556.57
C1566,2023-01-12,Male,55,Ibadan,USSD,XmasPush,1,POSLoan,,234,3,6,5,807429,0,0,2024-06-18,1.5,,40.5,0.36,google/cpc,233975.66
C1567,2023-11-11,Male,35,Abuja,Partner,XmasPush,0,WalletOnly,4,116,1,4,0,1231431,0,1,2024-05-19,3.9,Needs improvement,320.78,0.09,google/cpc,109027.58
C1568,2024-02-14,Male,33,Lagos,Partner,,1,CashLoan,,325,4,4,1,104263,1,0,2024-06-12,2.4,,475.99,0.53,google/cpc,189434.6
C1569,2023-08-02,Female,33,Ibadan,Organic,LoanBlitz,1,WalletOnly,22,64,2,4,10,293371,0,1,2023-11-29,1.2,Great service,200.65,0.18,google/cpc,104852.71
C1570,2023-07-20,Male,27,Abuja,Partner,BackToSchool,1,CashLoan,49,314,5,3,9,803585,1,0,2024-04-29,4.9,Great service,8.91,0.85,google/cpc,210999.67
C1571,2023-04-04,Female,35,Kano,Partner,XmasPush,0,CashLoan,17,487,0,0,12,1182332,0,0,2024-06-25,2.4,Needs improvement,369.69,0.81,referral/email,127045.7
C1572,2023-03-04,Male,51,Abuja,Referral,LoanBlitz,0,POSLoan,4,105,2,2,8,1346638,1,1,2024-02-09,4.7,Too many ads,220.13,0.61,referral/email,251879.76
C1573,2023-01-18,Male,54,Kano,Partner,NewYearBoost,0,BNPL,31,367,5,8,8,1125260,0,1,2023-08-05,2.9,Great service,338.48,0.61,organic/search,72535.52
C1574,2023-02-01,Female,52,Abuja,USSD,LoanBlitz,0,POSLoan,46,125,4,10,1,725024,0,0,2023-01-30,3.8,Too many ads,209.78,0.83,google/cpc,66925.07
C1575,2023-08-06,Female,55,Lagos,Organic,NewYearBoost,1,POSLoan,,196,4,5,5,1325307,0,0,2023-02-07,3.0,,381.56,0.3,referral/email,140617.51
C1576,2024-02-29,Female,27,Kano,Organic,LoanBlitz,1,WalletOnly,,237,0,1,2,279264,0,1,2024-01-25,2.8,Too many ads,155.91,0.21,partner/direct,95888.62
C1577,2023-12-14,Male,44,Abuja,Referral,NewYearBoost,0,BNPL,35,199,1,9,3,228935,0,1,2024-05-01,2.1,Not intuitive,117.33,0.78,organic/search,126852.1
C1578,2023-11-13,Female,60,Port Harcourt,USSD,BackToSchool,1,BNPL,,401,2,4,5,1152259,1,1,2023-03-05,1.9,Great service,50.55,0.25,referral/email,133910.89
C1579,2024-03-30,Female,31,Abuja,Partner,LoanBlitz,1,CashLoan,,396,5,1,6,44865,0,1,2023-11-16,4.4,Loved it,237.23,0.13,facebook/cpc,282970.28
C1580,2023-09-20,Male,22,Lagos,USSD,XmasPush,1,WalletOnly,,376,2,7,11,879544,1,0,2023-05-21,2.6,Not intuitive,247.78,0.69,organic/search,248353.48
C1581,2024-05-02,Female,29,Kano,Organic,BackToSchool,0,WalletOnly,45,169,5,6,3,604807,0,1,2024-02-03,2.0,Great service,365.3,0.55,organic/search,170527.37
C1582,2023-01-08,Female,59,Lagos,USSD,XmasPush,1,WalletOnly,35,348,5,3,4,48603,0,1,2024-01-17,4.8,Too many ads,406.37,0.62,organic/search,182190.11
C1583,2023-02-23,Female,34,Kano,Partner,,1,BNPL,41,299,0,0,8,326711,0,0,2024-01-19,2.5,,284.3,0.22,facebook/cpc,200633.53
C1584,2023-01-09,Female,49,Ibadan,Partner,LoanBlitz,0,BNPL,21,462,0,0,3,814087,1,1,2023-07-18,2.1,Needs improvement,442.49,0.87,organic/search,33097.98
C1585,2023-07-22,Female,47,Ibadan,Partner,XmasPush,1,WalletOnly,16,283,5,8,11,1245565,1,0,2023-02-09,5.0,,346.07,0.35,facebook/cpc,197141.45
C1586,2023-03-30,Female,57,Lagos,PaidAds,XmasPush,1,POSLoan,,89,2,5,11,351719,1,1,2024-04-09,4.4,Great service,204.43,0.36,organic/search,133995.39
C1587,2023-07-11,Female,58,Lagos,PaidAds,NewYearBoost,1,BNPL,53,251,5,10,11,768407,0,1,2023-11-05,3.5,Great service,307.26,0.51,google/cpc,211701.81
C1588,2023-03-01,Female,20,Kano,Organic,XmasPush,0,BNPL,2,360,1,6,10,199183,1,0,2023-09-30,1.1,Needs improvement,410.53,0.8,organic/search,74050.89
C1589,2023-10-11,Female,48,Lagos,USSD,BackToSchool,0,POSLoan,33,227,4,0,3,102469,0,0,2023-04-05,1.5,Not intuitive,348.36,0.15,google/cpc,200705.92
C1590,2023-12-21,Female,48,Ibadan,Referral,NewYearBoost,0,BNPL,53,34,0,8,1,436945,1,0,2023-08-25,2.4,,271.52,0.26,google/cpc,190962.7
C1591,2024-04-21,Female,31,Port Harcourt,PaidAds,XmasPush,0,BNPL,46,318,4,6,10,1293058,0,0,2023-12-22,3.1,Great service,232.35,0.79,partner/direct,145983.84
C1592,2023-07-23,Male,44,Port Harcourt,Organic,XmasPush,1,POSLoan,55,299,2,5,4,369796,1,0,2024-04-01,1.4,Great service,490.06,0.54,facebook/cpc,178594.92
C1593,2023-01-04,Male,36,Port Harcourt,Organic,,0,BNPL,,179,4,2,3,51707,1,1,2024-06-21,2.1,,83.0,0.88,partner/direct,114872.2
C1594,2023-09-07,Female,47,Kano,Partner,LoanBlitz,1,CashLoan,55,225,2,9,12,1159248,0,0,2023-07-04,1.8,,147.17,0.33,organic/search,30526.07
C1595,2023-08-25,Female,28,Abuja,USSD,XmasPush,1,WalletOnly,,71,4,1,7,1127402,0,1,2023-12-15,1.7,Too many ads,481.81,0.84,organic/search,208950.66
C1596,2023-03-09,Female,23,Ibadan,USSD,XmasPush,0,BNPL,44,29,4,9,9,622981,0,0,2023-08-09,2.1,,100.42,0.65,organic/search,105937.99
C1597,2024-05-25,Female,30,Lagos,PaidAds,XmasPush,0,BNPL,17,332,0,1,7,93395,0,1,2024-04-15,2.0,Great service,279.37,0.08,organic/search,114645.91
C1598,2023-04-15,Female,35,Kano,Referral,BackToSchool,1,POSLoan,47,214,4,10,0,511385,0,0,2023-06-24,4.1,Great service,408.46,0.34,partner/direct,294031.16
C1599,2023-05-18,Male,24,Ibadan,USSD,,0,WalletOnly,,369,3,3,12,1102812,0,1,2024-06-16,4.6,Not intuitive,139.83,0.53,google/cpc,174236.74
C1600,2024-01-31,Male,42,Ibadan,Organic,XmasPush,0,BNPL,15,105,2,8,10,191378,1,0,2023-07-07,3.5,Too many ads,46.43,0.55,google/cpc,57093.81
C1601,2024-05-08,Male,47,Abuja,Organic,LoanBlitz,0,CashLoan,,67,3,9,5,955350,0,0,2024-05-27,2.7,,405.46,0.89,google/cpc,281894.03
C1602,2023-03-31,Male,58,Ibadan,USSD,LoanBlitz,0,BNPL,12,146,5,10,5,1244953,0,1,2023-04-25,3.8,Great service,136.66,0.7,google/cpc,279919.35
C1603,2024-04-11,Male,47,Ibadan,Referral,XmasPush,1,POSLoan,47,364,5,0,11,291110,1,0,2023-04-29,4.0,,465.05,0.31,partner/direct,14733.05
C1604,2023-12-09,Male,31,Abuja,Organic,NewYearBoost,1,POSLoan,,108,1,9,6,758543,0,0,2024-03-07,3.4,,251.68,0.18,partner/direct,224581.48
C1605,2023-06-07,Male,47,Lagos,PaidAds,XmasPush,0,POSLoan,58,73,5,9,8,481492,0,1,2024-06-16,2.0,Great service,361.78,0.23,google/cpc,296662.61
C1606,2024-02-10,Male,50,Ibadan,Organic,BackToSchool,1,POSLoan,,492,5,0,3,649714,0,1,2024-03-07,4.9,Not intuitive,425.17,0.13,partner/direct,219834.17
C1607,2023-06-03,Male,49,Lagos,Partner,XmasPush,1,WalletOnly,56,194,1,7,0,1371291,1,0,2023-04-30,4.5,,272.87,0.13,google/cpc,187135.6
C1608,2024-03-15,Female,57,Abuja,Partner,BackToSchool,1,POSLoan,,17,1,1,7,223623,0,0,2023-08-24,1.6,Too many ads,402.7,0.34,facebook/cpc,53261.95
C1609,2023-06-25,Male,25,Lagos,PaidAds,BackToSchool,1,WalletOnly,8,103,4,6,6,880197,0,0,2023-12-24,3.7,,479.65,0.46,google/cpc,100424.99
C1610,2024-04-01,Male,50,Lagos,PaidAds,NewYearBoost,0,BNPL,,291,1,0,11,361029,0,0,2023-04-29,2.0,,443.64,0.11,organic/search,128012.24
C1611,2023-04-27,Female,35,Ibadan,Referral,LoanBlitz,1,POSLoan,52,21,5,10,12,301654,0,0,2023-12-20,1.2,Too many ads,291.33,0.35,referral/email,75456.31
C1612,2024-03-10,Female,56,Kano,PaidAds,,0,WalletOnly,,334,0,8,8,1336198,1,1,2023-06-17,3.9,Too many ads,389.39,0.76,google/cpc,245519.57
C1613,2023-09-09,Male,33,Lagos,PaidAds,LoanBlitz,0,BNPL,49,445,0,9,5,114324,1,0,2023-09-01,2.8,,404.81,0.63,facebook/cpc,299359.5
C1614,2024-05-31,Female,58,Kano,PaidAds,NewYearBoost,0,BNPL,33,210,2,10,12,1456337,1,1,2024-05-30,3.3,Great service,144.06,0.67,partner/direct,129664.41
C1615,2023-09-11,Male,23,Ibadan,PaidAds,NewYearBoost,1,BNPL,18,319,2,4,11,1261846,0,0,2023-01-22,2.4,Needs improvement,47.66,0.16,google/cpc,288927.99
C1616,2023-08-29,Male,51,Ibadan,Organic,BackToSchool,0,POSLoan,47,214,2,0,7,1461994,0,1,2024-05-20,2.9,,47.9,0.51,google/cpc,235297.57
C1617,2024-01-08,Male,23,Port Harcourt,Organic,,1,WalletOnly,,172,5,0,4,154176,0,1,2024-03-06,1.7,Needs improvement,489.96,0.78,facebook/cpc,202204.86
C1618,2023-11-24,Male,35,Port Harcourt,Referral,XmasPush,1,WalletOnly,27,341,2,9,5,1115283,0,1,2024-01-20,2.2,Loved it,417.51,0.56,organic/search,293450.3
C1619,2023-01-19,Female,55,Port Harcourt,PaidAds,LoanBlitz,0,WalletOnly,58,73,0,5,0,1251181,0,0,2023-05-22,3.1,Not intuitive,380.77,0.13,facebook/cpc,39960.1
C1620,2023-12-02,Male,58,Abuja,Partner,BackToSchool,1,BNPL,,192,5,3,1,911970,0,0,2023-12-14,1.6,,47.46,0.65,referral/email,172764.37
C1621,2023-03-15,Male,55,Ibadan,Referral,XmasPush,1,POSLoan,32,424,0,10,8,291912,0,0,2024-06-14,3.8,Too many ads,474.21,0.69,referral/email,143796.65
C1622,2023-07-31,Male,53,Kano,Organic,,0,BNPL,,16,1,9,3,113416,0,1,2024-04-01,4.0,Not intuitive,177.89,0.23,referral/email,258866.86
C1623,2023-08-08,Male,21,Lagos,USSD,XmasPush,0,CashLoan,54,193,5,9,3,1480772,1,1,2023-07-29,2.7,Great service,47.63,0.53,organic/search,83506.84
C1624,2023-06-06,Male,55,Port Harcourt,Organic,XmasPush,1,BNPL,4,435,2,10,10,765667,1,1,2023-06-05,3.6,Loved it,65.4,0.12,google/cpc,155171.71
C1625,2023-04-03,Male,34,Abuja,USSD,XmasPush,1,WalletOnly,37,278,3,7,3,424885,1,0,2023-10-25,3.5,,74.58,0.57,organic/search,182544.2
C1626,2023-12-19,Male,33,Abuja,Partner,NewYearBoost,0,CashLoan,,260,1,1,9,1164864,0,0,2023-06-29,1.0,Too many ads,51.55,0.29,facebook/cpc,71254.94
C1627,2024-03-10,Male,22,Abuja,Partner,LoanBlitz,1,BNPL,43,165,0,5,2,661408,0,1,2023-11-18,3.3,Loved it,300.86,0.66,google/cpc,15070.0
C1628,2024-04-30,Male,39,Ibadan,USSD,NewYearBoost,0,BNPL,,251,5,9,0,31163,0,1,2024-02-17,2.2,Great service,392.6,0.08,google/cpc,74589.22
C1629,2023-11-20,Female,27,Kano,Partner,LoanBlitz,1,POSLoan,,391,4,6,3,822350,0,0,2023-04-14,3.0,Needs improvement,83.6,0.51,organic/search,88244.32
C1630,2023-05-08,Female,49,Abuja,USSD,,1,BNPL,,220,1,4,5,1455319,1,0,2023-06-12,4.9,,407.64,0.84,partner/direct,215689.24
C1631,2023-06-11,Male,38,Lagos,Partner,NewYearBoost,1,CashLoan,18,33,2,9,8,871637,1,0,2023-11-02,1.6,Too many ads,407.86,0.11,google/cpc,156412.17
C1632,2023-12-30,Female,19,Port Harcourt,Referral,NewYearBoost,0,POSLoan,40,32,4,7,11,464192,0,0,2023-01-11,4.7,,430.26,0.33,facebook/cpc,264847.12
C1633,2023-02-11,Male,50,Lagos,USSD,LoanBlitz,0,CashLoan,,196,4,0,1,641899,1,0,2023-10-05,3.1,,214.24,0.75,facebook/cpc,91366.68
C1634,2023-03-11,Female,39,Lagos,USSD,,1,BNPL,,371,3,10,4,40009,1,0,2023-09-28,3.7,Great service,184.69,0.1,organic/search,57115.51
C1635,2024-02-02,Female,39,Abuja,Referral,XmasPush,0,POSLoan,31,200,5,5,0,1329432,1,1,2023-10-10,4.1,,338.36,0.57,facebook/cpc,83492.3
C1636,2023-02-06,Female,40,Port Harcourt,USSD,NewYearBoost,0,CashLoan,52,190,0,3,2,177892,1,0,2023-10-06,3.4,,128.45,0.42,referral/email,19981.88
C1637,2024-05-09,Female,27,Kano,Partner,LoanBlitz,1,POSLoan,37,443,5,8,1,530714,0,1,2023-06-27,1.6,,109.67,0.87,referral/email,81296.34
C1638,2023-06-30,Female,47,Ibadan,PaidAds,XmasPush,1,CashLoan,,432,3,3,6,1003335,0,0,2023-09-13,3.8,Loved it,205.59,0.82,google/cpc,92347.0
C1639,2024-05-19,Female,40,Port Harcourt,PaidAds,LoanBlitz,1,POSLoan,,470,5,4,1,1259721,1,0,2023-06-14,4.3,Not intuitive,51.25,0.64,google/cpc,136307.47
